division,family,result,cpu_time,wallclock_time,nb,solver
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-end-headers,sat,11.87821,5.1586099999999995,2,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition,sat,18574.56906,10550.58486,205,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition,starexec-unknown,1831800.51,1701678.0799999998,1418,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-entry-disposition,unsat,1323.06699,897.2293500000001,51,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-normalize-headers,sat,696.56884,243.12092,25,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-normalize-headers,starexec-unknown,41835.07,38402.14,32,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-request-headers,sat,90.8939,32.4409,5,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-request-headers,starexec-unknown,5141.93,4800.2,4,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-request-headers,unsat,579.4975000000001,378.8962,5,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-www-authenticate,sat,101.29682,41.50796,8,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/httplib2/httplib2-www-authenticate,starexec-unknown,1283.25,1200.03,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pip/pip_distutils_scheme,unsat,1.98286,1.22808,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pip/pip_is_url,sat,60.626889999999996,20.8899,3,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pip/pip_is_url,starexec-unknown,3802.41,3600.2599999999998,3,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-bsonencode,sat,8.15312,3.90221,3,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-mongoclient,sat,4677.6328,3597.5923000000003,17,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-mongoclient,starexec-unknown,1059445.55,986443.1599999999,822,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-mongoclient,unsat,44.996939999999995,15.43524,3,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/pymongo/pymongo-objectid,sat,2.18611,1.37,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/requests/requests-cookiejar,sat,2.11143,1.32285,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/requests/requests-url-auth,sat,122.2655,69.11094,3,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/requests/requests-url-auth,starexec-unknown,7661.08,7200.25,6,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/requests/requests-url-auth,unsat,67.2417,18.04621,2,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-z3/requests/requests-valid-cidr,sat,11.4371,3.94983,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-end-headers,sat,27.40755,12.74458,7,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-end-headers,unsat,2.19489,1.2821,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition,sat,112261.44084,75277.73259,919,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition,starexec-unknown,2333060.15,2146898.21,1789,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-entry-disposition,unsat,1231.55306,434.9887,119,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-normalize-headers,sat,125.64623,42.30968,7,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-normalize-headers,starexec-unknown,30739.16,27601.19,23,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-request-headers,sat,50.7056,17.2983,1,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-request-headers,starexec-unknown,5075.85,4800.34,4,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-request-headers,unsat,31.9941,10.905840000000001,2,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-www-authenticate,sat,2816.44359,2291.46145,53,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-www-authenticate,starexec-unknown,21751.35,20400.829999999998,17,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/httplib2/httplib2-www-authenticate,unsat,155.0469,64.2251,25,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/pymongo/pymongo-mongoclient,sat,3358.89827,2025.3912599999999,50,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/pymongo/pymongo-mongoclient,starexec-unknown,43533.87,40801.979999999996,34,39138
QF_SLIA,20180523-Reynolds/pyex/peterc-pyex-doc-cav17-zz/pymongo/pymongo-mongoclient,unsat,338.06071,198.59697,10,39138
QF_SLIA,2019-Jiang/slent,sat,4521.06418,3474.4002800000003,109,39138
QF_SLIA,2019-Jiang/slent,starexec-unknown,71040.75,61202.67,51,39138
QF_SLIA,2019-Jiang/slent,unsat,1321.5256,1163.4038999999998,70,39138
QF_SLIA,2019-Leetcode/addBinary,sat,2.32349,1.4387,1,39138
QF_SLIA,2019-Leetcode/addStrings,sat,11.03612,5.11245,3,39138
QF_SLIA,2019-Leetcode/countSegments,sat,3.23457,1.88552,1,39138
QF_SLIA,2019-Leetcode/countSegments,unsat,1.9672,1.2175,1,39138
QF_SLIA,2019-Leetcode/findAnagrams,sat,10.63593,6.01279,4,39138
QF_SLIA,2019-Leetcode/findLadders,sat,36.43423,14.84742,6,39138
QF_SLIA,2019-Leetcode/findLadders,unsat,68.5998,27.61731,11,39138
QF_SLIA,2019-Leetcode/findSubstring,sat,1.80022,1.11838,1,39138
QF_SLIA,2019-Leetcode/generatePossibleNextMoves,sat,10.11987,5.66921,3,39138
QF_SLIA,2019-Leetcode/isAlienSorted,sat,9.0761,5.17154,3,39138
QF_SLIA,2019-Leetcode/isInterleave,sat,31.82289,14.4633,6,39138
QF_SLIA,2019-Leetcode/isInterleave,unsat,10.28481,6.06054,5,39138
QF_SLIA,2019-Leetcode/isNumber,sat,44.67671,16.7681,4,39138
QF_SLIA,2019-Leetcode/isNumber,unsat,4.33042,2.54516,2,39138
QF_SLIA,2019-Leetcode/isOneEditDistance,sat,31.97983,15.00205,7,39138
QF_SLIA,2019-Leetcode/isOneEditDistance,unsat,4.0429200000000005,2.42157,2,39138
QF_SLIA,2019-Leetcode/lengthLongestPath,sat,129.183,82.5449,1,39138
QF_SLIA,2019-Leetcode/lengthLongestPath,unsat,332.49760000000003,265.7575,2,39138
QF_SLIA,2019-Leetcode/lengthOfLastWord,sat,63.7213,24.9832,1,39138
QF_SLIA,2019-Leetcode/lengthOfLastWord,starexec-unknown,3851.96,3600.1499999999996,3,39138
QF_SLIA,2019-Leetcode/lengthOfLongestSubstringTwoDistinct,sat,72.93204,30.48525,10,39138
QF_SLIA,2019-Leetcode/lengthOfLongestSubstringTwoDistinct,unsat,6.06161,3.68261,3,39138
QF_SLIA,2019-Leetcode/letterCombinations,sat,5.096080000000001,3.12533,2,39138
QF_SLIA,2019-Leetcode/longestCommonPrefix,sat,6.23016,3.40847,2,39138
QF_SLIA,2019-Leetcode/minCut,sat,59.31371,23.64848,7,39138
QF_SLIA,2019-Leetcode/minCut,unsat,38.325649999999996,22.25296,18,39138
QF_SLIA,2019-Leetcode/minWindow,sat,4.42506,2.7789,2,39138
QF_SLIA,2019-Leetcode/myAtoi,sat,12.85314,7.18623,4,39138
QF_SLIA,2019-Leetcode/myAtoi,unsat,1.9367,1.1878,1,39138
QF_SLIA,2019-Leetcode/numUniqueEmails,sat,11.42316,4.88476,2,39138
QF_SLIA,2019-Leetcode/numUniqueEmails,starexec-unknown,6411.360000000001,6000.32,5,39138
QF_SLIA,2019-Leetcode/partition,sat,174.33461,75.14401,27,39138
QF_SLIA,2019-Leetcode/partition,unsat,304.64427,175.8297,124,39138
QF_SLIA,2019-Leetcode/restoreIpAddresses,sat,20.70989,8.19762,3,39138
QF_SLIA,2019-Leetcode/restoreIpAddresses,unsat,178.93862000000001,88.08197,56,39138
QF_SLIA,2019-Leetcode/shortestDistance,sat,1.77951,1.1011,1,39138
QF_SLIA,2019-Leetcode/simplifyPath,sat,11.01032,4.54423,2,39138
QF_SLIA,2019-Leetcode/simplifyPath,unsat,18.9624,6.37281,1,39138
QF_SLIA,2019-Leetcode/subdomainVisits,starexec-unknown,5177.09,4800.23,4,39138
QF_SLIA,2019-Leetcode/validPalindrome,starexec-unknown,2566.8823,2405.69213,4,39138
QF_SLIA,2019-Leetcode/validPalindrome,unsat,47.79963,27.81298,22,39138
QF_SLIA,2019-Leetcode/validWordAbbreviation,sat,5.76266,3.37858,2,39138
QF_SLIA,2019-Leetcode/wordPattern,sat,205.50042000000002,95.64176,6,39138
QF_SLIA,2019-Leetcode/wordPattern,starexec-unknown,2554.04,2400.14,2,39138
QF_SLIA,2019-Leetcode/wordPattern,unsat,70.84914,24.427030000000002,4,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-addStrings,sat,441.37426,200.57499,8,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-addStrings,starexec-unknown,98259.79,92404.62999999999,77,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-addStrings,unsat,3794.5361199999998,3422.2250799999997,50,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-add_binary,sat,4464.97643,3534.36602,26,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-add_binary,starexec-unknown,22728.96,20401.09,17,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-add_binary,unsat,4145.70443,2850.82841,96,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-numDecodings,sat,740.7244,631.24853,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-numDecodings,starexec-unknown,20365.34,18000.77,15,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-numDecodings,unsat,39.68503,18.977710000000002,10,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses,sat,6648.76325,5632.48039,17,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses,starexec-unknown,300164.99,272412.44,227,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-restoreIpAddresses,unsat,20595.96162,11665.90181,1127,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-validIPAddress,starexec-unknown,1273.26,1200.11,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/leetcode_int-validWordAbbreviation,sat,891.95987,721.69891,6,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-datetime__parse_hh_mm_ss_ff,sat,56.822739999999996,20.11612,5,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-datetime__parse_hh_mm_ss_ff,unsat,2.07745,1.24593,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-distutils_get_build_version,starexec-unknown,2574.5,2400.15,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-email__parsedate_tz,starexec-unknown,1282.11,1200.11,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-email__parsedate_tz,unsat,7.6290700000000005,4.66963,4,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-http_parse_request,starexec-unknown,549.142,475.092,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-http_parse_request,unsat,1.8794,1.15009,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string,starexec-unknown,92306.04,87603.98999999999,73,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string,unsat,3385.28277,3157.05894,8,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-nntplib__parse_datetime,starexec-unknown,1235.63,1200.08,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-smtpd_parseargs,unsat,7.92567,2.94576,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_cvc4/lib_int-wsgiref_check_status,unsat,1.9076,1.17876,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings,sat,900.82942,707.25486,6,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings,starexec-unknown,202929.92,189609.03999999998,158,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-addStrings,unsat,401.05027,319.54486,32,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-numDecodings,sat,1795.194,1325.3629999999998,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-numDecodings,starexec-unknown,47246.869999999995,44402.31,37,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-numDecodings,unsat,22.017419999999998,10.04827,5,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-restoreIpAddresses,sat,8.23991,4.38034,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/leetcode_int-validIPAddress,starexec-unknown,2546.12,2400.06,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/lib_int-datetime__parse_hh_mm_ss_ff,sat,72.0565,19.79559,4,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/lib_int-email__parsedate_tz,sat,32.7054,11.1412,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/lib_int-email__parsedate_tz,unsat,1.93321,1.16218,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string,starexec-unknown,114930.59,109204.8,91,39138
QF_SLIA,2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string,unsat,7306.1264,6811.2142,16,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-add_binary,sat,1499.121,1275.5929999999998,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-add_binary,starexec-unknown,70442.81,64803.71,54,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-add_binary,unsat,4809.28788,3495.13912,67,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-numDecodings,starexec-unknown,2545.02,2400.14,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-numDecodings,unsat,9.76002,4.2811,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses,sat,1145.09476,963.4435,4,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses,starexec-unknown,204785.71,186009.19,155,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-restoreIpAddresses,unsat,20849.85434,14870.21597,591,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-validWordAbbreviation,sat,1527.1269,980.45621,35,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-validWordAbbreviation,starexec-unknown,12735.46,12000.48,10,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/leetcode_int-validWordAbbreviation,unsat,38.93293,13.66945,3,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/lib_int-email__parsedate_tz,unsat,10.013580000000001,4.86519,4,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string,starexec-unknown,123809.54,117605.70999999999,98,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string,unsat,10033.9507,9242.7224,35,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/leetcode_int-addStrings,sat,13.71642,6.05447,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/leetcode_int-restoreIpAddresses,sat,330.016,184.2074,3,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/leetcode_int-restoreIpAddresses,starexec-unknown,24618.72,22801.19,19,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/leetcode_int-restoreIpAddresses,unsat,709.76419,324.37326,67,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/lib_int-email__parsedate_tz,unsat,4.63068,2.07347,1,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/lib_int-ipaddress__ip_int_from_string,sat,33.9266,11.41206,2,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/lib_int-ipaddress__ip_int_from_string,starexec-unknown,50563.67,48002.22,40,39138
QF_SLIA,2019-full_str_int/py-conbyte_z3str/lib_int-ipaddress__ip_int_from_string,unsat,2195.67023,1998.4765399999999,11,39138
QF_SLIA,20190311-str-small-rw-Noetzli/str-pred-small-rw,starexec-unknown,14039.66852,13266.00577,56,39138
QF_SLIA,20190311-str-small-rw-Noetzli/str-pred-small-rw,unsat,206.77206,124.71808,91,39138
QF_SLIA,20190311-str-small-rw-Noetzli/str-term-small-rw,starexec-unknown,18633.52218,16919.562159999998,98,39138
QF_SLIA,20190311-str-small-rw-Noetzli/str-term-small-rw,unsat,181.05435,99.78551,72,39138
QF_SNIA,20180523-Reynolds/kaluza/sat/big,sat,61.85193,32.8465,20,39138
QF_SNIA,20180523-Reynolds/kaluza/sat/small,sat,115.39021,69.74408,45,39138
QF_SNIA,20200224-Wu-PyExZ3,sat,14.17806,6.916650000000001,5,39138
BV,2017-Preiner-UltimateAutomizer,sat,0.429596,0.202921,1,39139
BV,2017-Preiner-UltimateAutomizer,unsat,1.910293,0.9314068,9,39139
BV,2017-Preiner-keymaera,sat,208.19601799999998,142.5778952,45,39139
BV,2017-Preiner-keymaera,starexec-unknown,104365.9,34801.619999999995,29,39139
BV,2017-Preiner-keymaera,unsat,656.54042,476.1727092,278,39139
BV,2017-Preiner-psyco,sat,116.94078400000001,69.0932751,27,39139
BV,2017-Preiner-psyco,starexec-unknown,37190.56,14400.46,12,39139
BV,2017-Preiner-psyco,unsat,64.339191,30.426095,12,39139
BV,2017-Preiner-scholl-smt08/RND,sat,784.174126,246.8998312,24,39139
BV,2017-Preiner-scholl-smt08/RND,starexec-unknown,50372.17,16800.76,14,39139
BV,2017-Preiner-scholl-smt08/RND,unsat,58.06619,20.383579,13,39139
BV,2017-Preiner-scholl-smt08/RNDPRE,sat,787.658893,267.0516442,26,39139
BV,2017-Preiner-scholl-smt08/RNDPRE,starexec-unknown,72858.06,25201.23,21,39139
BV,2017-Preiner-scholl-smt08/RNDPRE,unsat,332.05594299999996,114.21860410000001,18,39139
BV,2017-Preiner-scholl-smt08/model,sat,9.25179,5.7568601,66,39139
BV,2017-Preiner-tptp,unsat,0.019006,0.0190629,1,39139
BV,20170501-Heizmann-UltimateAutomizer,sat,2.371646,1.0145711,3,39139
BV,20170501-Heizmann-UltimateAutomizer,starexec-unknown,7199.1900000000005,2400.06,2,39139
BV,20170501-Heizmann-UltimateAutomizer,unsat,2081.337982,701.3496845999999,51,39139
BV,2018-Preiner-cav18,starexec-unknown,53986.8,18000.78,15,39139
BV,2018-Preiner-cav18,unsat,3112.476918,1040.7450162,96,39139
BV,20190429-UltimateAutomizerSvcomp2019,sat,0.739046,0.6032529,8,39139
BV,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,10797.55,3600.2299999999996,3,39139
BV,20190429-UltimateAutomizerSvcomp2019,unsat,404.62392600000004,184.2251889,34,39139
BV,2020-Preiner-fmcad20/cons,starexec-unknown,37713.54,13200.539999999999,11,39139
BV,2020-Preiner-fmcad20/cons,unsat,319.36075500000004,189.33530509999997,33,39139
BV,2020-Preiner-fmcad20/inv,starexec-unknown,32392.27,10801.14,9,39139
BV,2020-Preiner-fmcad20/inv,unsat,185.53841300000002,78.0064427,40,39139
BV,20210301-Alive2-partial-undef/ph7,starexec-unknown,3591.44,1200.02,1,39139
BV,20210301-Alive2-partial-undef/sqlite3,unsat,0.525297,0.268681,1,39139
BV,20210301-Alive2/oggenc,starexec-unknown,3614.6937000000003,1212.959,2,39139
BV,20210330-PEak/extern-loop_sat_subset,sat,107.766,68.3812,1,39139
BV,20210330-PEak/extern-loop_sat_subset,starexec-unknown,673.861,771.562,1,39139
BV,20210330-PEak/extern-loop_unsat_subset,unsat,2641.9,1140.39,1,39139
BV,20210330-PEak/no-extern-loop_sat_subset,sat,179.38,133.943,1,39139
BV,20210330-PEak/no-extern-loop_sat_subset,starexec-unknown,18377.52,7162.08,6,39139
BV,20210330-PEak/no-extern-loop_unsat_subset,unsat,121.037,46.189,1,39139
BV,llvm13-smtlib,starexec-unknown,10797.36,3600.0699999999997,3,39139
BV,wintersteiger/fmsd13/fixpoint,sat,3.4386229999999998,2.6344842,12,39139
BV,wintersteiger/fmsd13/fixpoint,starexec-unknown,6166.35,6000.33,5,39139
BV,wintersteiger/fmsd13/fixpoint,unsat,35.46012,21.7097009,10,39139
BV,wintersteiger/fmsd13/ranking,sat,802.541928,279.4501531,14,39139
BV,wintersteiger/fmsd13/ranking,starexec-unknown,3599.37,1200.09,1,39139
BV,wintersteiger/fmsd13/ranking,unsat,491.538807,171.6326132,9,39139
BV,2017-Preiner-UltimateAutomizer,sat,0.303368,0.136012,1,39140
BV,2017-Preiner-UltimateAutomizer,unsat,1.6054140000000001,0.8321688,9,39140
BV,2017-Preiner-keymaera,sat,8350.328,8327.448,18,39140
BV,2017-Preiner-keymaera,starexec-unknown,222648.14,96004.31,80,39140
BV,2017-Preiner-keymaera,unsat,1480.084488,1381.6155033,254,39140
BV,2017-Preiner-psyco,sat,90.694945,54.3480481,27,39140
BV,2017-Preiner-psyco,starexec-unknown,38545.55,15600.63,13,39140
BV,2017-Preiner-psyco,unsat,22.324311,12.363579,11,39140
BV,2017-Preiner-scholl-smt08/RND,sat,1506.405132,827.2048142,23,39140
BV,2017-Preiner-scholl-smt08/RND,starexec-unknown,51609.19,18000.59,15,39140
BV,2017-Preiner-scholl-smt08/RND,unsat,44.928094,18.563375,13,39140
BV,2017-Preiner-scholl-smt08/RNDPRE,sat,626.477754,275.156749,25,39140
BV,2017-Preiner-scholl-smt08/RNDPRE,starexec-unknown,75153.47,27601.11,23,39140
BV,2017-Preiner-scholl-smt08/RNDPRE,unsat,46.713683,20.6028821,17,39140
BV,2017-Preiner-scholl-smt08/model,sat,8.575665,5.7411272,66,39140
BV,2017-Preiner-tptp,unsat,0.019388,0.0194551,1,39140
BV,20170501-Heizmann-UltimateAutomizer,sat,0.188788,0.1352811,2,39140
BV,20170501-Heizmann-UltimateAutomizer,starexec-unknown,8398.69,3600.09,3,39140
BV,20170501-Heizmann-UltimateAutomizer,unsat,1642.813543,576.3454300999999,51,39140
BV,2018-Preiner-cav18,starexec-unknown,44907.09,18000.7,15,39140
BV,2018-Preiner-cav18,unsat,469.06449299999997,405.2935808,96,39140
BV,20190429-UltimateAutomizerSvcomp2019,sat,0.721881,0.5905391,8,39140
BV,20190429-UltimateAutomizerSvcomp2019,starexec-unknown,13688.8,6000.219999999999,5,39140
BV,20190429-UltimateAutomizerSvcomp2019,unsat,13.274912,6.0247644000000005,32,39140
BV,2020-Preiner-fmcad20/cons,starexec-unknown,35992.64,12000.599999999999,10,39140
BV,2020-Preiner-fmcad20/cons,unsat,558.166187,321.0590897,34,39140
BV,2020-Preiner-fmcad20/inv,starexec-unknown,28259.58,10800.38,9,39140
BV,2020-Preiner-fmcad20/inv,unsat,566.500751,294.71783769999996,40,39140
BV,20210301-Alive2-partial-undef/ph7,starexec-unknown,3586.14,1200.03,1,39140
BV,20210301-Alive2-partial-undef/sqlite3,unsat,0.465659,0.25527,1,39140
BV,20210301-Alive2/oggenc,starexec-unknown,3603.57905,1207.94802,2,39140
BV,20210330-PEak/extern-loop_sat_subset,starexec-unknown,3094.729,1936.899,2,39140
BV,20210330-PEak/extern-loop_unsat_subset,starexec-unknown,3597.36,1200.06,1,39140
BV,20210330-PEak/no-extern-loop_sat_subset,starexec-unknown,19714.54,8338.46,7,39140
BV,20210330-PEak/no-extern-loop_unsat_subset,unsat,85.9321,30.3682,1,39140
BV,llvm13-smtlib,starexec-unknown,7200.860000000001,3600.08,3,39140
BV,wintersteiger/fmsd13/fixpoint,sat,3.119963,2.5399749,12,39140
BV,wintersteiger/fmsd13/fixpoint,starexec-unknown,6157.3,6000.26,5,39140
BV,wintersteiger/fmsd13/fixpoint,unsat,33.890812999999994,21.1866068,10,39140
BV,wintersteiger/fmsd13/ranking,sat,0.179234,0.144779,2,39140
BV,wintersteiger/fmsd13/ranking,starexec-unknown,30353.01,26401.219999999998,22,39140
QF_NRA,20161105-Sturm-MBO,sat,544.26438,544.37084,3,39141
QF_NRA,20161105-Sturm-MBO,starexec-unknown,53128.226,53135.4837,58,39141
QF_NRA,20161105-Sturm-MBO,unsat,9991.056341,9993.1668816,119,39141
QF_NRA,20161105-Sturm-MGC,starexec-unknown,1199.76,1200.1,1,39141
QF_NRA,20161105-Sturm-MGC,unsat,571.7683999999999,571.90805,3,39141
QF_NRA,20170501-Heizmann-UltimateInvariantSynthesis,starexec-unknown,38397.18,38401.59,32,39141
QF_NRA,20170501-Heizmann-UltimateInvariantSynthesis,unsat,1446.8482999999999,1446.9963,5,39141
QF_NRA,20180501-Economics-Mulligan,sat,254.00345,254.0660364,20,39141
